id;text;verse_id;form_id
2301902511;אַשּׁ֔וּר;23019025;H0804-001
2301902512;וְנַחֲלָתִ֖י;23019025;H5159-030
2301902513;יִשְׂרָאֵֽל׃;23019025;H3478-001
2301902514;ס;23019025;H????-001
2302000101;בִּשְׁנַ֨ת;23020001;H8141-004
2302000102;בֹּ֤א;23020001;H0935-052
2302000103;תַרְתָּן֙;23020001;H8661-001
2302000104;אַשְׁדּ֔וֹדָה;23020001;H0795-003
2302000105;בִּשְׁלֹ֣ח;23020001;H7971-089
2302000106;אֹת֔וֹ;23020001;H0853-004
2302000107;סַֽרְג֖וֹן;23020001;H5623-001
2302000108;מֶ֣לֶךְ;23020001;H4428-001
2302000109;אַשּׁ֑וּר;23020001;H0804-001
2302000111;בְּאַשְׁדּ֖וֹד;23020001;H0795-004
2302000112;וַֽיִּלְכְּדָֽהּ׃;23020001;H3920-011
2302000201;בָּעֵ֣ת;23020002;H6256-003
2302000202;הַהִ֗יא;23020002;H1931-002
2302000203;דִּבֶּ֣ר;23020002;H1696-002
2302000205;בְּיַ֣ד;23020002;H3027-022
2302000208;אָמוֹץ֮;23020002;H0531-001
2302000209;לֵאמֹר֒;23020002;H0559-002
2302000212;הַשַּׂק֙;23020002;H8242-006
2302000214;מָתְנֶ֔יךָ;23020002;H4975-009
2302000215;וְנַעַלְךָ֥;23020002;H5275-006
2302000218;רַגְלֶ֑יךָ;23020002;H7272-010
2302000221;הָלֹ֖ךְ;23020002;H1980-007
2302000222;עָר֥וֹם;23020002;H6174-002
2302000223;וְיָחֵֽף׃;23020002;H3182-002
2302000224;ס;23020002;H????-001
2302000301;וַיֹּ֣אמֶר;23020003;H0559-001
2302000302;יְהוָ֔ה;23020003;H3068-001
2302000304;הָלַ֛ךְ;23020003;H1980-025
2302000305;עַבְדִּ֥י;23020003;H5650-013
2302000307;עָר֣וֹם;23020003;H6174-002
2302000308;וְיָחֵ֑ף;23020003;H3182-002
2302000309;שָׁלֹ֤שׁ;23020003;H7969-005
2302000310;שָׁנִים֙;23020003;H8141-003
2302000311;א֣וֹת;23020003;H0226-002
2302000312;וּמוֹפֵ֔ת;23020003;H4159-012
2302000314;מִצְרַ֖יִם;23020003;H4714-004
2302000403;מֶֽלֶךְ־;23020004;H4428-001
2302000404;אַ֠שּׁוּר;23020004;H0804-001
2302000405;אֶת־;23020004;H0853-001
2302000407;מִצְרַ֜יִם;23020004;H4714-004
2302000408;וְאֶת־;23020004;H0853-002
2302000409;גָּל֥וּת;23020004;H1546-002
2302000411;נְעָרִ֥ים;23020004;H5288-018
2302000412;וּזְקֵנִ֖ים;23020004;H2205-023
2302000413;עָר֣וֹם;23020004;H6174-002
2302000414;וְיָחֵ֑ף;23020004;H3182-002
2302000415;וַחֲשׂוּפַ֥י;23020004;H2834-002
2302000416;שֵׁ֖ת;23020004;H8357-002
2302000417;עֶרְוַ֥ת;23020004;H6172-001
2302000418;מִצְרָֽיִם׃;23020004;H4714-004
2302000501;וְחַתּ֖וּ;23020005;H2865-010
2302000502;וָבֹ֑שׁוּ;23020005;H0954-018
2302000504;מַבָּטָ֔ם;23020005;H4007-001
2302000506;מִצְרַ֖יִם;23020005;H4714-004
2302000507;תִּפְאַרְתָּֽם׃;23020005;H8597-010
2302000601;וְ֠אָמַר;23020006;H0559-034
2302000602;יֹשֵׁ֨ב;23020006;H3427-005
2302000603;הָאִ֣י;23020006;H0339-006
2302000604;הַזֶּה֮;23020006;H2088-003
2302000605;בַּיּ֣וֹם;23020006;H3117-004
2302000606;הַהוּא֒;23020006;H1931-005
2302000607;הִנֵּה־;23020006;H2009-001
2302000608;כֹ֣ה;23020006;H3541-001
2302000609;מַבָּטֵ֗נוּ;23020006;H4007-002
2302000611;נַ֤סְנוּ;23020006;H5127-033
2302000612;שָׁם֙;23020006;H8033-001
2302000613;לְעֶזְרָ֔ה;23020006;H5833-002
2302000614;לְהִ֨נָּצֵ֔ל;23020006;H5337-070
2302000615;מִפְּנֵ֖י;23020006;H6440-003
2302000616;מֶ֣לֶךְ;23020006;H4428-001
2302000617;אַשּׁ֑וּר;23020006;H0804-001
2302000204;יְהוָה֮;23020002;H3068-001
2302000206;יְשַׁעְיָ֣הוּ;23020002;H3470a-001
2302000207;בֶן־;23020002;H1121a-073
2302000210;לֵ֗ךְ;23020002;H3212-085
2302000211;וּפִתַּחְתָּ֤;23020002;H6605a-014
2302000213;מֵעַ֣ל;23020002;H5921a-010
2302000216;תַחֲלֹ֖ץ;23020002;H2502a-020
2302000217;מֵעַ֣ל;23020002;H5921a-010
2302000219;וַיַּ֣עַשׂ;23020002;H6213a-010
2302000220;כֵּ֔ן;23020002;H3651c-006
2302000306;יְשַׁעְיָ֖הוּ;23020003;H3470a-001
2302000313;עַל־;23020003;H5921a-006
2302000315;וְעַל־;23020003;H5921a-015
2302000316;כּֽוּשׁ׃;23020003;H3568a-002
2302000401;כֵּ֣ן;23020004;H3651c-006
2302000402;יִנְהַ֣ג;23020004;H5090a-022
2302000406;שְׁבִ֨י;23020004;H7628a-009
2302000410;כּ֛וּשׁ;23020004;H3568a-002
2302000503;מִכּוּשׁ֙;23020005;H3568a-006
2302000505;וּמִן־;23020005;H4480a-012
2302000610;אֲשֶׁר־;23020006;H0834a-003
2302000618;וְאֵ֖יךְ;23020006;H0349a-002
2302000619;נִמָּלֵ֥ט;23020006;H4422-033
2302000620;אֲנָֽחְנוּ׃;23020006;H0587-001
2302000621;ס;23020006;H????-001
2302100103;יָ֑ם;23021001;H3220-008
2302100105;בַּנֶּ֙גֶב֙;23021001;H5045-008
2302100106;לַֽחֲלֹ֔ף;23021001;H2498-019
2302100108;בָּ֔א;23021001;H0935-005
2302100109;מֵאֶ֖רֶץ;23021001;H0776-031
2302100110;נוֹרָאָֽה׃;23021001;H3372-058
2302100201;חָז֥וּת;23021002;H2380-001
2302100202;קָשָׁ֖ה;23021002;H7186-002
2302100203;הֻגַּד־;23021002;H5046-029
2302100204;לִ֑י;23021002;H????-001
2302100205;הַבּוֹגֵ֤ד ׀;23021002;H0898-011
2302100206;בּוֹגֵד֙;23021002;H0898-010
2302100207;וְהַשּׁוֹדֵ֣ד ׀;23021002;H7703-011
2302100208;שׁוֹדֵ֔ד;23021002;H7703-003
2302100209;עֲלִ֤י;23021002;H5927-075
2302100212;מָדַ֔י;23021002;H4074-002
2302100213;כָּל־;23021002;H3605-001
2302100214;אַנְחָתָ֖ה;23021002;H0585-005
2302100303;מָלְא֤וּ;23021003;H4390-007
2302100304;מָתְנַי֙;23021003;H4975-012
2302100305;חַלְחָלָ֔ה;23021003;H2479-001
2302100307;אֲחָז֔וּנִי;23021003;H0270-050
2302100309;יֽוֹלֵדָ֑ה;23021003;H3205-019
2302100311;מִשְּׁמֹ֔עַ;23021003;H8085-117
2302100312;נִבְהַ֖לְתִּי;23021003;H0926-027
2302100313;מֵרְאֽוֹת׃;23021003;H7200-027
2302100401;תָּעָ֣ה;23021004;H8582-017
2302100402;לְבָבִ֔י;23021004;H3824-001
2302100403;פַּלָּצ֖וּת;23021004;H6427-001
2302100404;בִּֽעֲתָ֑תְנִי;23021004;H1204-011
2302100405;אֵ֚ת;23021004;H0853-001
2302100406;נֶ֣שֶׁף;23021004;H5399-006
2302100407;חִשְׁקִ֔י;23021004;H2837-002
2302100409;לִ֖י;23021004;H????-001
2302100410;לַחֲרָדָֽה׃;23021004;H2731-005
2302100502;הַשֻּׁלְחָ֛ן;23021005;H7979-002
2302100503;צָפֹ֥ה;23021005;H6823-012
2302100505;אָכ֣וֹל;23021005;H0398-001
2302100506;שָׁתֹ֑ה;23021005;H8354-027
2302100508;הַשָּׂרִ֖ים;23021005;H8269-011
2302100509;מִשְׁח֥וּ;23021005;H4886-029
2302100510;מָגֵֽן׃;23021005;H4043-001
2302100511;פ;23021005;H????-001
2302100602;כֹ֥ה;23021006;H3541-001
2302100603;אָמַ֛ר;23021006;H0559-003
2302100604;אֵלַ֖י;23021006;H0413-004
2302100605;אֲדֹנָ֑י;23021006;H0136-001
2302100607;הַעֲמֵ֣ד;23021006;H5975-075
2302100608;הַֽמְצַפֶּ֔ה;23021006;H6822-012
2302100610;יִרְאֶ֖ה;23021006;H7200-021
2302100611;יַגִּֽיד׃;23021006;H5046-017
2302100701;וְרָ֣אָה;23021007;H7200-058
2302100702;רֶ֗כֶב;23021007;H7393-001
2302100703;צֶ֚מֶד;23021007;H6776-002
2302100705;רֶ֥כֶב;23021007;H7393-003
2302100706;חֲמ֖וֹר;23021007;H2543-015
2302100707;רֶ֣כֶב;23021007;H7393-003
2302100708;גָּמָ֑ל;23021007;H1581-017
2302100709;וְהִקְשִׁ֥יב;23021007;H7181-013
2302100710;קֶ֖שֶׁב;23021007;H7182-001
4201302404;τῆς;42013024;G3588-003
2302100712;קָֽשֶׁב׃;23021007;H7182-001
2302100801;וַיִּקְרָ֖א;23021008;H7121-001
2302100804;מִצְפֶּ֣ה ׀;23021008;H4707-002
2302100805;אֲדֹנָ֗י;23021008;H0136-001
2302100806;אָנֹכִ֞י;23021008;H0595-001
2302100807;עֹמֵ֤ד;23021008;H5975-001
2302100808;תָּמִיד֙;23021008;H8548-001
2302100809;יוֹמָ֔ם;23021008;H3119-001
2302100811;מִ֨שְׁמַרְתִּ֔י;23021008;H4931-001
2302100812;אָנֹכִ֥י;23021008;H0595-001
2302100813;נִצָּ֖ב;23021008;H5324-004
2302100814;כָּל־;23021008;H3605-001
2302100815;הַלֵּילֽוֹת׃;23021008;H3915-016
2302100901;וְהִנֵּה־;23021009;H2009-002
2302100902;זֶ֥ה;23021009;H2088-001
2302100903;בָא֙;23021009;H0935-005
2302100904;רֶ֣כֶב;23021009;H7393-003
2302100102;מִדְבַּר־;23021001;H4057b-011
2302100104;כְּסוּפ֤וֹת;23021001;H5492a-001
2302100107;מִמִּדְבָּ֣ר;23021001;H4057b-004
2302100210;עֵילָם֙;23021002;H5867a-002
2302100211;צוּרִ֣י;23021002;H6696a-006
2302100301;עַל־;23021003;H5921a-006
2302100302;כֵּ֗ן;23021003;H3651c-006
2302100306;צִירִ֣ים;23021003;H6735c-002
2302100308;כְּצִירֵ֖י;23021003;H6735c-003
2302100310;נַעֲוֵ֣יתִי;23021003;H5753a-006
2302100408;שָׂ֥ם;23021004;H7760a-057
2302100501;עָרֹ֧ךְ;23021005;H6186a-030
2302100504;הַצָּפִ֖ית;23021005;H6844-001
2302100507;ק֥וּמוּ;23021005;H6965b-016
2302100601;כִּ֣י;23021006;H3588a-005
2302100606;לֵ֚ךְ;23021006;H3212-085
2302100609;אֲשֶׁ֥ר;23021006;H0834a-003
2302100704;פָּֽרָשִׁ֔ים;23021007;H6571b-006
2302100711;רַב־;23021007;H7227a-011
2302100802;אַרְיֵ֑ה;23021008;H0738b-006
2302100803;עַל־;23021008;H5921a-006
2302100810;וְעַל־;23021008;H5921a-015
2302100905;אִ֔ישׁ;23021009;H0376-002
2302100906;צֶ֖מֶד;23021009;H6776-002
2302100909;וַיֹּ֗אמֶר;23021009;H0559-001
2302100910;נָפְלָ֤ה;23021009;H5307-004
2302100911;נָֽפְלָה֙;23021009;H5307-004
2302100912;בָּבֶ֔ל;23021009;H0894-001
2302100913;וְכָל־;23021009;H3605-004
2302100914;פְּסִילֵ֥י;23021009;H6456-002
2302100915;אֱלֹהֶ֖יהָ;23021009;H0430-031
2302100916;שִׁבַּ֥ר;23021009;H7665-002
2302100917;לָאָֽרֶץ׃;23021009;H0776-020
2302101001;מְדֻשָׁתִ֖י;23021010;H4098-001
2302101003;גָּרְנִ֑י;23021010;H1637-012
2302101005;שָׁמַ֗עְתִּי;23021010;H8085-002
2302101007;יְהוָ֧ה;23021010;H3068-001
2302101009;אֱלֹהֵ֥י;23021010;H0430-004
2302101010;יִשְׂרָאֵ֖ל;23021010;H3478-001
2302101011;הִגַּ֥דְתִּי;23021010;H5046-023
2302101012;לָכֶֽם׃;23021010;H????-001
2302101013;ס;23021010;H????-001
2302101102;דּוּמָ֑ה;23021011;H1746-003
2302101103;אֵלַי֙;23021011;H0413-004
2302101104;קֹרֵ֣א;23021011;H7121-039
2302101106;שֹׁמֵר֙;23021011;H8104-003
2302101107;מַה־;23021011;H4100-001
2302101108;מִלַּ֔יְלָה;23021011;H3915-017
2302101109;שֹׁמֵ֖ר;23021011;H8104-003
2302101110;מַה־;23021011;H4100-001
2302101111;מִלֵּֽיל׃;23021011;H3915-018
2302101201;אָמַ֣ר;23021012;H0559-003
2302101202;שֹׁמֵ֔ר;23021012;H8104-003
2302101203;אָתָ֥ה;23021012;H0857-006
2302101204;בֹ֖קֶר;23021012;H1242-001
2302101205;וְגַם־;23021012;H1571-003
2302101206;לָ֑יְלָה;23021012;H3915-001
2302101208;תִּבְעָי֥וּן;23021012;H1158-001
2302101209;בְּעָ֖יוּ;23021012;H1158-002
2302101210;שֻׁ֥בוּ;23021012;H7725-037
2302101211;אֵתָֽיוּ׃;23021012;H0857-007
2302101212;ס;23021012;H????-001
2302101306;אֹֽרְח֖וֹת;23021013;H0736-002
2302101307;דְּדָנִֽים׃;23021013;H1720-001
2302101401;לִקְרַ֥את;23021014;H7125-002
2302101402;צָמֵ֖א;23021014;H6771-004
2302101403;הֵתָ֣יוּ;23021014;H0857-008
2302101404;מָ֑יִם;23021014;H4325-002
2302101405;יֹשְׁבֵי֙;23021014;H3427-008
2302101406;אֶ֣רֶץ;23021014;H0776-005
2302101407;תֵּימָ֔א;23021014;H8485-002
2302101408;בְּלַחְמ֖וֹ;23021014;H3899-011
2302101409;קִדְּמ֥וּ;23021014;H6923-001
2302101410;נֹדֵֽד׃;23021014;H5074-004
2302101502;מִפְּנֵ֥י;23021015;H6440-003
2302101503;חֲרָב֖וֹת;23021015;H2719-028
2302101504;נָדָ֑דוּ;23021015;H5074-007
2302101505;מִפְּנֵ֣י ׀;23021015;H6440-003
2302101506;חֶ֣רֶב;23021015;H2719-003
2302101507;נְטוּשָׁ֗ה;23021015;H5203-018
2302101508;וּמִפְּנֵי֙;23021015;H6440-072
2302101509;קֶ֣שֶׁת;23021015;H7198-003
2302101510;דְּרוּכָ֔ה;23021015;H1869-025
2302101511;וּמִפְּנֵ֖י;23021015;H6440-072
2302101512;כֹּ֥בֶד;23021015;H3514-001
2302101513;מִלְחָמָֽה׃;23021015;H4421-001
2302101514;ס;23021015;H????-001
2302101603;אָמַ֥ר;23021016;H0559-003
2302101604;אֲדֹנָ֖י;23021016;H0136-001
2302101605;אֵלָ֑י;23021016;H0413-004
2302101606;בְּע֤וֹד;23021016;H5750-004
2302101607;שָׁנָה֙;23021016;H8141-002
2302101608;כִּשְׁנֵ֣י;23021016;H8141-032
2302101609;שָׂכִ֔יר;23021016;H7916-002
2302101610;וְכָלָ֖ה;23021016;H3615-061
2302101611;כָּל־;23021016;H3605-001
2302101612;כְּב֥וֹד;23021016;H3519-004
2302101613;קֵדָֽר׃;23021016;H6938-002
2302101701;וּשְׁאָ֧ר;23021017;H7605-002
2302101702;מִסְפַּר־;23021017;H4557-002
2302101703;קֶ֛שֶׁת;23021017;H7198-003
2302101704;גִּבּוֹרֵ֥י;23021017;H1368-005
2302101706;קֵדָ֖ר;23021017;H6938-002
2302101707;יִמְעָ֑טוּ;23021017;H4591-011
2302101709;יְהוָ֥ה;23021017;H3068-001
2302101710;אֱלֹהֵֽי־;23021017;H0430-004
2302100908;וַיַּ֣עַן;23021009;H6030b-032
2302101002;וּבֶן־;23021010;H1121a-008
2302101004;אֲשֶׁ֣ר;23021010;H0834a-003
2302101006;מֵאֵ֨ת;23021010;H0854-023
2302101008;צְבָא֛וֹת;23021010;H6635b-002
2302101101;מַשָּׂ֖א;23021011;H4853b-001
2302101105;מִשֵּׂעִ֔יר;23021011;H8165a-001
2302101207;אִם־;23021012;H0518a-003
2302101301;מַשָּׂ֖א;23021013;H4853b-004
2302101302;בַּעְרָ֑ב;23021013;H6152a-001
2302101303;בַּיַּ֤עַר;23021013;H3293a-016
2302101304;בַּעְרַב֙;23021013;H6152a-001
2302101305;תָּלִ֔ינוּ;23021013;H3885a-019
2302101501;כִּֽי־;23021015;H3588a-005
2302101601;כִּי־;23021016;H3588a-005
2302101708;כִּ֛י;23021017;H3588a-005
2302101711;יִשְׂרָאֵ֖ל;23021017;H3478-001
2302101712;דִּבֵּֽר׃;23021017;H1696-002
2302101713;ס;23021017;H????-001
2302200102;גֵּ֣יא;23022001;H1516-011
2302200103;חִזָּי֑וֹן;23022001;H2384-006
2302200104;מַה־;23022001;H4100-001
2302200105;לָּ֣ךְ;23022001;H????-001
2302200106;אֵפ֔וֹא;23022001;H0645-001
2302200108;עָלִ֥ית;23022001;H5927-129
2302200109;כֻּלָּ֖ךְ;23022001;H3605-045
2302200110;לַגַּגּֽוֹת׃;23022001;H1406-009
2302200201;תְּשֻׁא֣וֹת ׀;23022002;H8663-002
2302200202;מְלֵאָ֗ה;23022002;H4395-004
2302200204;הֽוֹמִיָּ֔ה;23022002;H1993-001
2302200205;קִרְיָ֖ה;23022002;H7151-002
2302200206;עַלִּיזָ֑ה;23022002;H5947-002
2302200208;לֹ֣א;23022002;H3808-001
2302200210;חֶ֔רֶב;23022002;H2719-003
2302200211;וְלֹ֖א;23022002;H3808-002
2302200212;מֵתֵ֥י;23022002;H4191-124
2302200213;מִלְחָמָֽה׃;23022002;H4421-001
2302200301;כָּל־;23022003;H3605-001
2302200302;קְצִינַ֥יִךְ;23022003;H7101-006
2302200303;נָֽדְדוּ־;23022003;H5074-007
2302200305;מִקֶּ֣שֶׁת;23022003;H7198-020
2302200306;אֻסָּ֑רוּ;23022003;H0631-028
2302200307;כָּל־;23022003;H3605-001
2302200308;נִמְצָאַ֙יִךְ֙;23022003;H4672-103
2302200309;אֻסְּר֣וּ;23022003;H0631-028
2302200311;מֵרָח֖וֹק;23022003;H7350-001
2302200312;בָּרָֽחוּ׃;23022003;H1272-020
2302200403;אָמַ֛רְתִּי;23022004;H0559-012
2302200404;שְׁע֥וּ;23022004;H8159-009
2302200406;אֲמָרֵ֣ר;23022004;H4843-007
2302200407;בַּבֶּ֑כִי;23022004;H1065-008
2302200408;אַל־;23022004;H0408-001
2302200409;תָּאִ֣יצוּ;23022004;H0213-006
2302200410;לְנַֽחֲמֵ֔נִי;23022004;H5162-030
2302200412;שֹׁ֖ד;23022004;H7701-004
2302200413;בַּת־;23022004;H1323-003
2302200502;יוֹם֩;23022005;H3117-005
2302200503;מְהוּמָ֨ה;23022005;H4103-001
2302200504;וּמְבוּסָ֜ה;23022005;H4001-001
2302200505;וּמְבוּכָ֗ה;23022005;H3998-001
2302200506;לַֽאדֹנָ֧י;23022005;H0136-002
2302200507;יְהוִ֛ה;23022005;H3069-001
2302200509;בְּגֵ֣יא;23022005;H1516-010
2302200510;חִזָּי֑וֹן;23022005;H2384-006
2302200512;קִ֖ר;23022005;H7023-010
2302200514;אֶל־;23022005;H0413-001
2302200515;הָהָֽר׃;23022005;H2022-009
2302200602;נָשָׂ֣א;23022006;H5375-003
2302200603;אַשְׁפָּ֔ה;23022006;H0827-001
2302200604;בְּרֶ֥כֶב;23022006;H7393-009
2302200605;אָדָ֖ם;23022006;H0120-001
2302200608;עֵרָ֖ה;23022006;H6168-008
2302200609;מָגֵֽן׃;23022006;H4043-001
2302200701;וַיְהִ֥י;23022007;H1961-003
2302200702;מִבְחַר־;23022007;H4005-003
2302200703;עֲמָקַ֖יִךְ;23022007;H6010-016
2302200704;מָ֣לְאוּ;23022007;H4390-007
2302200705;רָ֑כֶב;23022007;H7393-001
2302200707;שֹׁ֖ת;23022007;H7896-035
2302200708;שָׁ֥תוּ;23022007;H7896-011
2302200709;הַשָּֽׁעְרָה׃;23022007;H8179-011
2302200801;וַיְגַ֕ל;23022008;H1540-009
2302200802;אֵ֖ת;23022008;H0853-001
2302200803;מָסַ֣ךְ;23022008;H4539-004
2302200804;יְהוּדָ֑ה;23022008;H3063-001
2302200805;וַתַּבֵּט֙;23022008;H5027-021
2302200806;בַּיּ֣וֹם;23022008;H3117-004
2302200807;הַה֔וּא;23022008;H1931-005
2302200808;אֶל־;23022008;H0413-001
2302200809;נֶ֖שֶׁק;23022008;H5402-006
2302200901;וְאֵ֨ת;23022009;H0853-002
2302200902;בְּקִיעֵ֧י;23022009;H1233-001
2302200904;דָּוִ֛ד;23022009;H1732-001
2302200905;רְאִיתֶ֖ם;23022009;H7200-045
2302200107;כִּֽי־;23022001;H3588a-005
2302200203;עִ֚יר;23022002;H5892b-012
2302200207;חֲלָלַ֙יִךְ֙;23022002;H2491a-007
2302200209;חַלְלֵי־;23022002;H2491a-016
2302200304;יַ֖חַד;23022003;H3162a-002
2302200310;יַחְדָּ֔ו;23022003;H3162b-002
2302200401;עַל־;23022004;H5921a-006
2302200402;כֵּ֥ן;23022004;H3651c-006
2302200405;מִנִּ֖י;23022004;H4480a-007
2302200411;עַל־;23022004;H5921a-006
2302200501;כִּ֣י;23022005;H3588a-005
2302200508;צְבָא֖וֹת;23022005;H6635b-002
2302200511;מְקַרְקַ֥ר;23022005;H6979c-002
2302200513;וְשׁ֥וֹעַ;23022005;H7771b-001
2302200601;וְעֵילָם֙;23022006;H5867a-003
2302200606;פָּֽרָשִׁ֑ים;23022006;H6571b-006
2302200607;וְקִ֥יר;23022006;H7024b-003
2302200706;וְהַפָּ֣רָשִׁ֔ים;23022007;H6571b-009
2302200810;בֵּ֥ית;23022008;H1004b-064
2302200811;הַיָּֽעַר׃;23022008;H3293a-013
2302200903;עִיר־;23022009;H5892b-012
2302200906;כִּי־;23022009;H3588a-005
2302200907;רָ֑בּוּ;23022009;H7235a-055
2302200908;וַֽתְּקַבְּצ֔וּ;23022009;H6908-034
2302200909;אֶת־;23022009;H0853-001
2302200910;מֵ֥י;23022009;H4325-004
2302200911;הַבְּרֵכָ֖ה;23022009;H1295-002
2302200912;הַתַּחְתּוֹנָֽה׃;23022009;H8481-002
2302201001;וְאֶת־;23022010;H0853-002
2302201003;יְרוּשָׁלִַ֖ם;23022010;H3389-001
2302201005;וַתִּתְֿצוּ֙;23022010;H5422-019
2302201007;לְבַצֵּ֖ר;23022010;H1219-011
2302201008;הַחוֹמָֽה׃;23022010;H2346-003
2302201101;וּמִקְוָ֣ה ׀;23022011;H4724-001
2302201103;בֵּ֚ין;23022011;H0996-001
2302201104;הַחֹ֣מֹתַ֔יִם;23022011;H2346-008
2302201105;לְמֵ֖י;23022011;H4325-017
2302201106;הַבְּרֵכָ֣ה;23022011;H1295-002
2302201107;הַיְשָׁנָ֑ה;23022011;H3465-003
2302201108;וְלֹ֤א;23022011;H3808-002
2302201109;הִבַּטְתֶּם֙;23022011;H5027-022
2302201110;אֶל־;23022011;H0413-001
2302201112;וְיֹצְרָ֥הּ;23022011;H3335-012
2302201113;מֵֽרָח֖וֹק;23022011;H7350-001
2302201114;לֹ֥א;23022011;H3808-001
2302201115;רְאִיתֶֽם׃;23022011;H7200-045
2302201201;וַיִּקְרָ֗א;23022012;H7121-001
2302201202;אֲדֹנָ֧י;23022012;H0136-001
2302201203;יְהוִ֛ה;23022012;H3069-001
2302201205;בַּיּ֣וֹם;23022012;H3117-004
2302201206;הַה֑וּא;23022012;H1931-005
2302201207;לִבְכִי֙;23022012;H1065-007
2302201208;וּלְמִסְפֵּ֔ד;23022012;H4553-004
2302201209;וּלְקָרְחָ֖ה;23022012;H7144-002
2302201210;וְלַחֲגֹ֥ר;23022012;H2296-020
2302201211;שָֽׂק׃;23022012;H8242-001
2302201301;וְהִנֵּ֣ה ׀;23022013;H2009-002
